retrieval_method,data_lake_version,table_name,query_column,aggregation,top_k,rank,cnd_table,cnd_column,containment,src_nrows,src_ncols,cnd_nrows,cnd_ncols,join_time
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,134,ad59040d944f3d121206e304ad34aa3b,worksAt_1,0.08072048032021348,3109,2,51864,3,6e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,135,d0e84af427cb941821cdb1604fe743f0,graduatedFrom_0,0.07171447631754503,3109,2,51139,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,136,a7b993c50f97895a221f161eb2778413,playsFor_0,0.00066711140760507,3109,2,244,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,137,b5b52a26d5785ad59e47a83dfcc00a78,graduatedFrom_1,0.00600400266844563,3109,2,160,3,4e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,138,76c955ccc0b9150d70003157c74246a4,playsFor_0,0.013675783855903937,3109,2,214278,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,139,498ab5b45fd834182284dca98a765010,wordnet_couturier_109972157,0.000333555703802535,3109,2,143,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,140,5609c305a70882fd210b16b325039810,isLocatedIn_0,0.0020013342228152103,3109,2,456093,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,141,1316bc52bfe3f662b82c763a4c96d6a9,worksAt_0,0.08972648432288192,3109,2,24866,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,142,005ad27e31846aeeb506b7446e191657,isAffiliatedTo_1,0.00066711140760507,3109,2,875,3,5e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,143,a97d61add02c1052e845a054a85b1501,created_0,0.1447631754503002,3109,2,180212,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,144,1d3845c00cb0ca373c9541de0c3567f8,graduatedFrom_0,0.01067378252168112,3109,2,215,3,7e-6
