retrieval_method,data_lake_version,table_name,query_column,aggregation,top_k,rank,cnd_table,cnd_column,containment,src_nrows,src_ncols,cnd_nrows,cnd_ncols,join_time
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,17,74f0f0cc6c14d426ed8676a5e5a37d1e,hasCapital,0.004504098729844158,22250,2,6810,2,3e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,18,47b113eb748994355dd72b94a004149b,subject,0.0020268444284298713,22250,2,42611,2,7e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,19,43db5d8efc0ec39cb195824690913334,subject,0.0008107377713719485,22250,2,200238,2,6e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,20,e55c5fbe7bd369931ae1a9b1e139117a,owns,0.0004954508602828574,22250,2,65435,2,3e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,21,28269a5b9d9b36dda6d8b802298ecce4,isCitizenOf,0.00040536888568597424,22250,2,2390826,2,9e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,22,724beda0391021b4594a5ecc11b0d99e,isConnectedTo,0.0002252049364922079,22250,2,28008,2,6e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,23,69c302e6a12ddf1862ef96fd5b054add,subject,0.00018016394919376631,22250,2,54326,2,3e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,24,69c302e6a12ddf1862ef96fd5b054add,participatedIn,0.00018016394919376631,22250,2,54326,2,3e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,25,769761b95f1511fee13b94d8509cc8f6,subject,0.00013512296189532476,22250,2,2885,2,3e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,26,724beda0391021b4594a5ecc11b0d99e,subject,0.00004504098729844158,22250,2,28008,2,3e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,27,a90bafc46bfbd2a052b1c26f19f43f74,subject,0.00004504098729844158,22250,2,8324,2,3e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,28,28269a5b9d9b36dda6d8b802298ecce4,subject,0.00004504098729844158,22250,2,2390826,2,8e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,29,1bac8d6188979ff399e78e1322a30e12,subject,0.00004504098729844158,22250,2,2016273,2,8e-6
minhash,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,0,74ca3153e0861b2f84924018b92f50d5,happenedIn,0.12686330478908975,22093,3,45590,2,3e-6
minhash,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,1,065961ade51321a2f5c34652c9804527,livesIn,0.10434506818902632,22093,3,50643,2,3e-6
minhash,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,2,e55c5fbe7bd369931ae1a9b1e139117a,subject,0.16301934665398032,22093,3,65435,2,5e-6
minhash,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,3,46e178e2436876037c603dd916f0f1be,diedIn,0.3228671106882334,22093,3,354917,2,7e-6
minhash,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,4,d9255a643aa4106cbfad9c890cd9c9e1,wasBornIn,0.6327307326355851,22093,3,1115796,2,0.00001
minhash,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,5,6718868bd0dc6d153cbaeec8e41480dd,isLocatedIn,0.9901680938788455,22093,3,3289399,2,9e-6
minhash,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,6,d5fab84d7f1f089ec5d305d34a2da380,subject,0.9701871233745639,22093,3,477278,2,9e-6
minhash,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,7,8c129d261ce6359dabeaca1f5b392d2e,subject,0.1652394544877894,22093,3,388470,2,8e-6
minhash_hybrid,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,0,6718868bd0dc6d153cbaeec8e41480dd,isLocatedIn,0.9901680938788455,22093,3,3289399,2,9e-6
minhash_hybrid,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,1,d5fab84d7f1f089ec5d305d34a2da380,subject,0.9701871233745639,22093,3,477278,2,8e-6
minhash_hybrid,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,2,d9255a643aa4106cbfad9c890cd9c9e1,wasBornIn,0.6327307326355851,22093,3,1115796,2,0.00001
minhash_hybrid,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,3,46e178e2436876037c603dd916f0f1be,diedIn,0.3228671106882334,22093,3,354917,2,9e-6
minhash_hybrid,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,4,8c129d261ce6359dabeaca1f5b392d2e,subject,0.1652394544877894,22093,3,388470,2,8e-6
minhash_hybrid,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,5,e55c5fbe7bd369931ae1a9b1e139117a,subject,0.16301934665398032,22093,3,65435,2,5e-6
minhash_hybrid,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,6,74ca3153e0861b2f84924018b92f50d5,happenedIn,0.12686330478908975,22093,3,45590,2,5e-6
minhash_hybrid,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,7,065961ade51321a2f5c34652c9804527,livesIn,0.10434506818902632,22093,3,50643,2,5e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,0,cd13e0a2f80871e36479eb5396e38ce4,subject,0.9901680938788455,22093,3,1094024,2,9e-6
